domain,label,job_id,AWS Region,bucket_name,ouput_dir,status,success_rate
sdmissionacademy.org,Educational Services,6c990424-85c7-4025-aa51-162d985cdc01,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=44/ab771298-0066-4234-b2cd-175294a5a5c6,finished,0.91
cryptocurrencypriceprediction.com,Cryptocurrency,931bb6c1-0ecf-4c8b-8c1e-f61045964dc5,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=20/931bb6c1-0ecf-4c8b-8c1e-f61045964dc5,started,
www.ccboe.com,Educational Services,3b8d376d-266c-4c8e-a31a-d69bff287a55,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=14/00214fe8-1f14-4a51-941b-d593122b3f65,finished,0
tpzny.com,Other,be8d72fc-c392-4b16-9f7b-d551c4fd53c9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/be8d72fc-c392-4b16-9f7b-d551c4fd53c9,started,
everygame.eu,Gambling,39e87cb9-c1e1-4433-af76-ac8523af6e14,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=38/39e87cb9-c1e1-4433-af76-ac8523af6e14,finished,1
vshcpa.com,Other,499e1e16-3bf0-4ff3-a094-17dd9552e2d8,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=33/7e5ade9c-fc11-449d-bee8-eff5025090a6,finished,0.91
ampma.org,Cannabis,4ec7d5e8-a791-470c-bd8c-d393c99526ad,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/fd83e2a2-3c52-4876-94cb-7bb3a82db60d,finished,0.91
coomeet.me,Adult Content,712d3d69-5d7a-47e4-9f4f-7cd18b8d2819,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/f42b5cab-1882-4b35-babf-22d1b57e7970,finished,1
ladolcevelo.com,Other,b29f0537-e7af-4ef9-b570-14ca1dc55b1d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=15/f984c7c4-1e48-428c-bfa4-3b86195a3370,finished,1
cannabisgrowingcanada.com,Cannabis,909dcf34-7647-4fa0-b383-b8c03a1b8006,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=35/9b0fb53b-e10c-44a3-b342-65f48b3d9ead,finished,1
midigator.com,Other,3e3fe0b5-bf34-42fb-ae58-ffc07e3a3fa2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=18/43bee01c-1283-46cb-8be8-20ff300c36b7,finished,1
alutech-cycles.com,Other,e2ab3d83-6ee1-46b2-b908-0838cb9019ac,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/e2ab3d83-6ee1-46b2-b908-0838cb9019ac,started,
primelending.com,Other,b193cd7c-d624-4bf1-9a0e-4710d58fa50d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=12/644861ae-fa5e-47d3-8961-3a339a5db9e6,finished,0.91
sbac.edu,Educational Services,b4e9e6db-9f9b-4900-baf4-bc861b5e23de,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=36/b4e9e6db-9f9b-4900-baf4-bc861b5e23de,finished,1
newcomen.com.au,Debt Collection Agency,d3c7cce9-d7f1-493f-a5d7-2bd51553a4f4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=20/minutes=4/d3c7cce9-d7f1-493f-a5d7-2bd51553a4f4,finished,1
johnsonsrestaurant.com,Other,a5f87b3f-778a-4899-a200-b31a012336a2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/a5f87b3f-778a-4899-a200-b31a012336a2,finished,1
clearskycannabis.com,Cannabis,1d5aa59a-a8f0-42de-81cd-12a5805bf2f3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=47/2ea811f2-dfda-4751-8fe1-2c9817494faf,finished,1
blockchainofthings.com,Cryptocurrency,405db75d-e6b2-4543-b971-b38b10332be3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=46/9513da3a-941f-4e92-a3a0-ccc683d0aec3,finished,0.91
islandbatik.com,Other,81926e6f-993b-426d-b6f6-f06c45b82d37,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=50/79d047ee-ece5-4cf2-bbdc-600077bc060e,finished,1
receivemorermp.com,Debt Collection Agency,77801667-2be2-43ce-8326-e542ca7415a4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=55/77801667-2be2-43ce-8326-e542ca7415a4,finished,0.91
nationwidesecurityservice.com,Other,0b7c6cfc-20ab-4666-aeef-0933786955c1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/0b7c6cfc-20ab-4666-aeef-0933786955c1,finished,1
jacksoncasino.com,Gambling,94d305ba-c03b-4873-b184-ddc6801508dd,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=12/5cbf538d-9152-4b9e-b552-a9eb43747d78,finished,1
shoreandcountryclub.com,Other,b33eef8a-7a20-4e38-beae-45c187bb0bbf,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/b33eef8a-7a20-4e38-beae-45c187bb0bbf,started,
bancroftelementary.org,Educational Services,7f2e17f7-c692-4bfa-9017-80c7fa4d422f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=5/b592ff25-22d2-40df-9dbb-42f494b734d4,finished,1
canapasolutions.ca,Cannabis,745ac6d8-4c2f-4826-aafd-68d914421efc,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=42/745ac6d8-4c2f-4826-aafd-68d914421efc,finished,1
txxx.com,Adult Content,8a9a9a87-bf5d-4fff-890f-cf470f606114,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/27f9783e-80ec-4da0-9acc-bef8561212cd,finished,1
business-accounting-guides.com,Other,e4021c00-46b1-47e6-b803-f73cfcd3970d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/e4021c00-46b1-47e6-b803-f73cfcd3970d,started,
zodiacbet.com/casino/home,Gambling,fa73a7d4-d1ba-4477-b88f-720a8af3fb2f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=6/c6fe5e27-bb3b-49d2-8f02-80c17c056c75,finished,0
iceschoolnyc.org,Educational Services,f436d110-c0d1-437e-8cce-83bf0898ece2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=27/427575b1-bdb1-4189-ab79-84f8c9967644,finished,0.91
wwtso.com,Utilities,6e5fe247-463c-4c26-ab7a-7404b55d5665,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=46/6e5fe247-463c-4c26-ab7a-7404b55d5665,finished,1
ctl.net,Other,fa90916c-5719-45d6-a041-078c1675fd78,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/fa90916c-5719-45d6-a041-078c1675fd78,started,
ans.co.uk,MSSP,8e54f0cf-71fb-467c-a980-9a59965ae7ff,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=52/8e54f0cf-71fb-467c-a980-9a59965ae7ff,finished,0.91
qualitycrownandbridge.com,Other,9ab69aab-fc70-4836-8904-78e24bee5783,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=35/487cbbb2-75d5-4a0e-b3db-5da5a4e654d4,finished,1
swiftrp.com,Other,da46a6aa-df75-4196-83f0-03fb37e89887,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/da46a6aa-df75-4196-83f0-03fb37e89887,started,
ojibwacasino.com,Gambling,3a6dad06-f761-4cbe-86eb-b444be25b8cb,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/c6c5bbce-3599-499d-b33c-37ecd70da25e,finished,1
paxful.com,Cryptocurrency,3a520ee7-1d7d-414e-bb9c-8bf25e50e328,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=14/6c1a234e-3512-4f48-a6c2-d106beeb9bb5,finished,0
preferred-mfg.com,Other,3be1e1d4-02e7-4bc4-9d39-2c6a5a4a4f98,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/3be1e1d4-02e7-4bc4-9d39-2c6a5a4a4f98,started,
attorneyadamsct.com,Other,e13a2b1c-41c3-455c-b547-68e0a562d708,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/e13a2b1c-41c3-455c-b547-68e0a562d708,started,
lpandl.com,Utilities,f739a18e-8b82-46ee-96bb-64f3b819cc87,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=45/f739a18e-8b82-46ee-96bb-64f3b819cc87,started,
hollywoodraces.com,Gambling,4a233f5c-5599-4ee9-9801-a5425172561d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=48/aadd1864-6764-409d-8541-4d88d8f6e4c2,finished,1
recordedfuture.com,MSSP,a4b96d2f-d770-4fdc-8cbb-f2e403edc6d3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/32789231-c999-4935-8d59-e5c9d6031b4e,finished,1
megawins.com,Gambling,b8b85751-9ec4-4a57-b19b-9ab435e319c5,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=44/27d233f5-0071-4354-afff-dbfe9fd192a4,finished,1
dlapiper.com,Other,c05d47cf-d334-4c3f-92ed-624b869b9d14,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=20/e08c0b12-d643-49de-8c72-00965c65597e,finished,0.91
yap.cx,Cryptocurrency,a5698aec-6070-408b-991c-4f56c95becb7,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=51/a5698aec-6070-408b-991c-4f56c95becb7,finished,0.91
nninsagent.com,Other,950d57ec-15b0-4548-b493-cb0ebcb4cd83,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=7/64442d09-8998-4ad5-ab93-f9347a621023,finished,0.91
societycannabisco.com,Cannabis,988b8832-3ab8-426b-8426-73f6fd15f060,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=13/minutes=30/fce8cc7d-c8e1-428e-a28f-1f57869710b9,finished,0.82
ccrsi.com,Debt Collection Agency,d77033f1-3f5e-4831-a92f-d6f3b1a8b532,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/89d19b0c-b1c6-468b-a61d-9bbafcce8c25,finished,1
pizzaking.com,Other,c1518833-8ac2-457a-a2f1-8f5234b4857b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=41/4f486c57-4c74-4113-ab18-9e09195cf52d,finished,1
genesis-connected.com,Other,45b96be0-290e-4039-921d-afde5736b5c4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/45b96be0-290e-4039-921d-afde5736b5c4,started,
firstusallc.com,Debt Collection Agency,1a01365b-d1d8-4185-893b-ef9ef9ab2c12,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=35/1a01365b-d1d8-4185-893b-ef9ef9ab2c12,finished,1
fintechfriend.net,"Payment Processing
",11aca870-9d17-4ad7-8f87-32292afe0b09,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=14/11aca870-9d17-4ad7-8f87-32292afe0b09,finished,1
risingstarcasino.com,Gambling,73caabf3-c8ae-4fbb-95e1-9eaa2e755f1c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=23/4262edc1-dd77-40b2-9661-c08771b1663c,finished,1
geoforminternational.com,Other,a011ac27-b797-4e56-9ea8-f04d1d4d21b6,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=15/a011ac27-b797-4e56-9ea8-f04d1d4d21b6,started,
capitalpower.com,Utilities,147bd463-15ce-4cc4-bfee-6162f1755af4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=27/f219252f-66b2-4e4a-8bd2-4cea04281c3e,finished,0.91
rmscollect.com,Debt Collection Agency,d9ece9e1-fd3b-4070-9693-a1488bb39d4f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=27/097a0750-0a6e-4322-b6c6-d7b6de6b445c,finished,1
bluefin.com,"Payment Processing
",cd6a7144-b7ad-420e-8677-41736964a102,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=4/cd6a7144-b7ad-420e-8677-41736964a102,finished,0.91
wikiarms.com,Other,253883c9-428b-4754-987f-fea8690cb425,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=16/253883c9-428b-4754-987f-fea8690cb425,started,
casinoextra.com,Gambling,ab45ed2f-5a36-4c59-9aa3-975779398b48,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=16/bafe680c-8e02-47f3-9910-a3a5f09f88be,finished,1
megacasino.com,Gambling,60ba25cf-2dbe-42a0-8950-5d34279d96ef,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=43/60ba25cf-2dbe-42a0-8950-5d34279d96ef,finished,1
rjmdesigngroup.com,Other,96d4dfad-6862-4c7d-beb8-cd5a12bc1534,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=16/96d4dfad-6862-4c7d-beb8-cd5a12bc1534,started,
hspaustin.harmonytx.org,Educational Services,d131a6a2-dddb-43b9-92ea-b6a0b9136303,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=13/minutes=34/65c09693-8167-407d-8f9c-5d4c3ab36670,finished,1
tylercybersecurity.com,MSSP,945250e8-c370-441c-b845-e987d0875d71,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=29/945250e8-c370-441c-b845-e987d0875d71,started,
ElectricalLicenseRenewal.com,Utilities,4f54f30e-8112-4fd8-96a5-a58412f58116,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=50/4f54f30e-8112-4fd8-96a5-a58412f58116,finished,1
scps.k12.fl.us,Educational Services,80f0fcaa-a658-40d1-ac50-f6205d0c9fbf,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=46/315c7509-2e42-48f9-a3f0-6744b6792417,finished,0.91
stoughtonutilities.com,Utilities,59262a5f-c6c1-4b75-8b92-037dc62f780c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/6083fd66-077b-4192-bfee-20e330f4099e,finished,1
idgconnect.com,Other,f25b702a-5426-428c-afd6-2ba062330f5a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/f25b702a-5426-428c-afd6-2ba062330f5a,started,
syserco.com,Other,f9294a63-b0e9-428f-9ee8-05b5c22a9a65,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=31/aca19195-44a5-4c67-ba4b-ca250483f0e0,finished,0.91
sayers.com,MSSP,6986a50a-b42f-4fd9-9509-f327278b0584,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/c03a8dfe-8bc2-4f95-a1e4-d744cf98242c,finished,0.91
drivelinebaseball.com,Other,c94ecdaf-fa42-45c0-b6e0-cea4730321b5,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/c94ecdaf-fa42-45c0-b6e0-cea4730321b5,started,
precision-combustion.com,Other,753097fa-7f7f-489e-ab22-5ab29a2b118a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/753097fa-7f7f-489e-ab22-5ab29a2b118a,started,
cocoforcannabis.com,Cannabis,8968d3eb-4aa9-4200-8c19-b212f23ffed6,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=50/b473cdf2-cf64-4709-aee9-46def1d5b8bf,finished,1
rtocpa.com,Debt Collection Agency,dc255ecf-e073-477b-8056-b362f4419049,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=31/dc255ecf-e073-477b-8056-b362f4419049,started,
dietrichschools.org,Educational Services,481f03b4-c5c9-49e4-92c7-ffdda77f145f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=37/8dcb816e-f76b-4cf3-b59d-26d7e34ec0cf,finished,1
bloomington.k12.mn.us,Educational Services,62eab122-1b11-4db3-ae36-ad09233a8da9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=45/62eab122-1b11-4db3-ae36-ad09233a8da9,started,
payvision.com,"Payment Processing
",0f5657fe-3c34-4f04-a7d3-5d7e72661f40,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=33/0f5657fe-3c34-4f04-a7d3-5d7e72661f40,started,
beckettcorp.com,Other,bced7939-bfac-4140-b0c5-236ccced234a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/bced7939-bfac-4140-b0c5-236ccced234a,finished,1
eleos-si.com,Debt Collection Agency,1bc7bf22-75c3-48c7-9985-b660fdcb4720,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=42/1bc7bf22-75c3-48c7-9985-b660fdcb4720,finished,0
ninjatrader.com,Other,78726277-bc87-4c57-ae53-ab1fb6f890a2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/78726277-bc87-4c57-ae53-ab1fb6f890a2,finished,0.91
onextwo.com,Gambling,5b953077-9a8b-4cb2-a1c2-f50170b9620d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/2d6b1c5e-6e4f-48f1-be36-72f0e2b0cee5,finished,1
lola-consulting.com,Other,aed186c3-3bce-490b-8d65-2fed88845bd2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/aed186c3-3bce-490b-8d65-2fed88845bd2,started,
tahlaw.com,Other,0eda1281-59e5-45da-a1d0-9efdee2722b1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/0eda1281-59e5-45da-a1d0-9efdee2722b1,started,
sexyavenue.com,Adult Content,0f8dfb7e-f981-49fd-9ec6-129446d80b5b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=29/ed39a9ad-5c19-4560-93ce-37ca5c741e9c,finished,1
georgebrazilplumbingelectrical.com,Other,e7681479-a057-4f77-bddc-2fcd803325b2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=46/75d1bd12-ced5-4cba-b0be-94193a5fe88d,finished,1
treehousedes.com,Other,ead19d9d-86b9-41ea-bfdb-91635f889102,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/ead19d9d-86b9-41ea-bfdb-91635f889102,finished,1
cosentino.com,Other,f508855d-c180-4b6a-b09d-460efb303fca,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/f508855d-c180-4b6a-b09d-460efb303fca,finished,0.91
sexdollwarehouse.com,Adult Content,e9700e27-5808-40d4-ba6b-8df50820f275,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/21a92b76-b0e4-4215-af84-c863a593459a,finished,1
merchantservicesdallas.com,"Payment Processing
",2f7eba4a-cb2b-4759-8304-863a9ae4b72c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=31/7397d286-d605-4cab-a629-17d54ea15a45,finished,1
hseaf.net,Educational Services,91ba551c-d474-41a2-99eb-54d3804c25dc,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=14/4222faa3-8459-41cf-b049-ece0216673b9,finished,1
networkproguide.com,MSSP,641430cb-4fef-46df-ba4f-a610b1ed5c92,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=38/119257ad-bafe-4f76-9f87-19ae3b6817a0,finished,1
monzsexdolls.com,Adult Content,c14d9664-466a-40b7-aba3-bbbffa5c280d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/47a6e521-ff1e-4240-88a5-3b581d3631c6,finished,1
aavin.com,Other,cd272b87-064d-47c2-a481-de45befea052,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/cd272b87-064d-47c2-a481-de45befea052,finished,0.91
missiondispensaries.com,Cannabis,ee4e037d-3662-41e6-a420-c94a81bb08f5,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=30/ee4e037d-3662-41e6-a420-c94a81bb08f5,finished,1
crescolabs.com,Cannabis,162d83aa-eb51-44fd-8f4d-08fed819062b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=50/7c69bbd6-4105-4325-ba53-5026af60526c,finished,0.82
rtgbonus.eu,Gambling,06581015-f084-4591-b7bf-c7a93c8430ee,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=13/minutes=34/2fb4faba-1c42-41c9-9c78-b2d0d71a0b30,finished,1
rapfinancial.com,Other,92a82b63-6a2c-42a0-9efb-f99e107f8659,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/92a82b63-6a2c-42a0-9efb-f99e107f8659,started,
vulture.com,Other,a30d76ef-ed86-4dc2-85d0-a11d2e4952bd,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/a30d76ef-ed86-4dc2-85d0-a11d2e4952bd,started,
punterslounge.com,Other,47e328f4-5ff6-4bb0-ab23-c3fde00dca3f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/47e328f4-5ff6-4bb0-ab23-c3fde00dca3f,started,
ministryofhemp.com,Cannabis,addd00d4-4b0b-427b-9051-7420b3d86fba,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=38/addd00d4-4b0b-427b-9051-7420b3d86fba,finished,1
wilogic.com,Other,5918612b-f7a2-48d1-bf64-56b54ffbe885,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=17/5918612b-f7a2-48d1-bf64-56b54ffbe885,started,
bullish.com,Cryptocurrency,cfc25b0d-d17d-45b7-a36d-2f4078e937dd,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=19/cfc25b0d-d17d-45b7-a36d-2f4078e937dd,finished,0.64
tacala.com,Other,9432ddcd-da6d-4f30-a8cf-a3c1fed5f841,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=20/49419b6f-027e-49d5-9281-ff707defbd77,finished,1
newsassurancespro.com,Other,8a204906-68cf-40cd-ac0e-70f779cac7a7,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=28/0c682c49-53d4-451e-98af-81bb43d9b2ae,finished,1
teenspirithentai.com,Adult Content,0d7af335-5cfc-49f7-8b17-b27883c33a35,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/bff43c3c-0b09-49c7-b48c-c2ce3f5532a0,finished,1
swyftx.com,Cryptocurrency,693785d0-6369-4e04-b882-52795feb91da,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=49/693785d0-6369-4e04-b882-52795feb91da,finished,0.91
